order_item_id,order_id,product_id,quantity,unit_price_aed,discount_pct,line_total_aed
742,260,211,2,119.89,0,239.78
743,260,134,3,448.92,10,1212.08
744,260,271,1,1645.33,0,1645.33
745,260,226,4,137.7,5,523.26
746,261,393,4,72.46,10,260.86
747,261,65,2,3729.05,5,7085.2
748,261,385,2,126.65,10,227.97
749,261,230,1,98.53,5,93.6
750,262,96,2,163.18,10,293.72
751,263,60,1,4304.28,0,4304.28
752,263,267,2,2797.11,0,5594.22
753,263,150,2,714.72,0,1429.44
754,264,33,4,2400.57,0,9602.28
755,264,368,4,384.64,0,1538.56
756,264,203,2,41.96,0,83.92
757,265,150,3,714.72,10,1929.74
758,265,258,2,1824.08,0,3648.16
759,265,138,2,491.1,0,982.2
760,265,65,4,3729.05,5,14170.39
761,265,199,4,115.85,0,463.4
762,266,371,2,39.39,0,78.78
763,266,379,3,404.87,5,1153.88
764,266,327,3,421.35,5,1200.85
765,266,44,3,1926.85,15,4913.47
766,267,144,1,579.67,15,492.72
767,267,291,2,2432.87,0,4865.74
768,267,367,3,379.92,10,1025.78
769,267,27,1,1534.37,15,1304.21
770,268,25,1,3804.34,0,3804.34
771,268,111,1,664.19,0,664.19
772,268,269,1,498.1,0,498.1
773,268,376,1,194.29,0,194.29
774,268,261,4,1508.17,15,5127.78
775,269,235,1,77.88,0,77.88
776,269,164,1,144.94,0,144.94
777,269,181,4,56.09,5,213.14
778,270,237,1,28.49,0,28.49
779,270,337,2,184.44,0,368.88
780,271,225,2,7.11,5,13.51
781,271,183,2,83.45,0,166.9
782,271,297,4,2090.07,15,7106.24
783,271,377,3,230.5,15,587.78
784,272,280,2,1389.99,0,2779.98
785,272,190,2,51.93,20,83.09
786,273,287,3,1360.01,5,3876.03
787,273,23,3,2300.19,15,5865.48
788,273,35,4,4796.54,5,18226.85
789,274,78,3,2610.58,0,7831.74
790,275,85,3,422.63,0,1267.89
791,276,289,4,407.43,10,1466.75
792,276,242,2,1836.24,5,3488.86
793,276,65,2,3729.05,20,5966.48
794,276,370,4,121.72,0,486.88
795,276,5,1,3303.84,0,3303.84
796,277,355,4,428.99,5,1630.16
797,277,376,4,194.29,0,777.16
798,278,111,4,664.19,10,2391.08
799,278,348,4,278.69,20,891.81
800,278,27,1,1534.37,10,1380.93
801,278,179,4,72.73,15,247.28
802,279,209,4,149.6,5,568.48
803,279,152,2,743.68,0,1487.36
804,279,21,3,3723.5,0,11170.5
805,279,311,3,2601.35,0,7804.05
806,280,39,1,3702.31,0,3702.31
807,280,390,3,405.29,5,1155.08
808,280,133,4,84.1,5,319.58
809,280,125,4,631.95,0,2527.8
810,280,320,1,1916.99,0,1916.99
811,281,5,2,3303.84,0,6607.68
812,281,16,2,854.2,5,1622.98
813,281,259,4,1032.67,15,3511.08
814,281,17,4,2126.11,15,7228.77
815,282,292,2,662.36,20,1059.78
816,282,47,4,1829.5,20,5854.4
817,282,130,4,586.14,15,1992.88
818,282,197,2,25.69,10,46.24
819,283,202,3,49.51,15,126.25
820,283,276,2,2069.3,20,3310.88
821,283,171,4,81.61,5,310.12
822,284,156,4,750.17,10,2700.61
823,285,331,2,109.99,20,175.98
824,286,307,1,2099.21,0,2099.21
825,286,365,1,127.63,0,127.63
826,286,391,1,33.34,5,31.67
827,286,103,2,548.06,0,1096.12
828,287,273,2,1017.28,0,2034.56
829,287,23,3,2300.19,0,6900.57
830,287,89,2,389.26,5,739.59
831,288,88,1,360.59,0,360.59
832,288,274,2,1698.1,5,3226.39
833,288,330,4,341.88,5,1299.14
834,288,13,3,2352.59,15,5999.1
835,289,179,2,72.73,5,138.19
836,290,286,1,1121.34,10,1009.21
837,291,249,1,1824.28,5,1733.07
838,291,219,4,5.08,0,20.32
839,291,246,2,958.58,5,1821.3
840,291,354,2,278.24,0,556.48
841,292,304,2,912.9,0,1825.8
842,292,82,4,510.39,0,2041.56
843,293,150,3,714.72,5,2036.95
844,293,298,1,1601.8,0,1601.8
845,293,299,3,1327.2,5,3782.52
846,293,124,4,233.41,0,933.64
847,294,16,3,854.2,0,2562.6
848,294,38,4,4598.2,0,18392.8
849,294,364,4,434.88,0,1739.52
850,295,303,4,1666.45,0,6665.8
851,295,181,1,56.09,5,53.29
852,296,139,2,481.53,5,914.91
853,296,305,4,617.15,5,2345.17
854,296,361,4,299.24,0,1196.96
855,297,325,4,290.43,10,1045.55
856,297,7,1,1464.78,0,1464.78
857,297,33,2,2400.57,5,4561.08
858,298,9,4,944.8,5,3590.24
859,298,197,1,25.69,15,21.84
860,298,87,3,169.97,10,458.92
861,298,22,4,3959.9,5,15047.62
862,298,7,4,1464.78,0,5859.12
863,299,157,3,682.88,15,1741.34
864,299,201,4,85.22,0,340.88
865,299,340,4,426.02,5,1618.88
866,300,275,2,1786.61,5,3394.56
867,300,340,3,426.02,5,1214.16
868,300,215,3,62.52,5,178.18
869,300,182,2,89.04,5,169.18
870,300,264,3,2500.39,5,7126.11
871,301,16,4,854.2,0,3416.8
872,301,340,4,426.02,0,1704.08
873,302,125,3,631.95,15,1611.47
874,302,374,1,89.06,0,89.06
875,302,221,3,74.96,0,224.88
876,303,235,2,77.88,0,155.76
877,304,124,1,233.41,0,233.41
878,305,288,3,2250.58,0,6751.74
879,305,49,2,4052.79,15,6889.74
880,306,385,3,126.65,0,379.95
881,306,252,1,1858.25,0,1858.25
882,307,283,4,350.82,15,1192.79
883,307,223,3,42.98,0,128.94
884,308,99,3,286.85,0,860.55
885,308,284,1,977.19,0,977.19
886,308,367,4,379.92,20,1215.74
887,308,347,1,247.2,5,234.84
888,308,180,3,21.93,0,65.79
889,309,243,1,1493.13,0,1493.13
890,309,96,2,163.18,0,326.36
891,310,342,3,304.39,10,821.85
892,311,61,2,3529.21,0,7058.42
893,311,262,1,919.41,0,919.41
894,311,336,2,458.09,0,916.18
895,311,227,4,35.86,0,143.44
896,311,201,2,85.22,15,144.87
897,312,347,4,247.2,0,988.8
898,312,361,1,299.24,15,254.35
899,313,190,2,51.93,0,103.86
900,313,312,3,2081.83,0,6245.49
901,314,311,1,2601.35,0,2601.35
902,314,313,3,895.31,0,2685.93
903,315,44,2,1926.85,5,3661.02
904,315,20,4,2159.8,0,8639.2
905,316,232,2,116.25,15,197.62
906,317,51,2,3620.54,0,7241.08
907,317,304,1,912.9,10,821.61
908,318,1,3,356.81,15,909.87
909,318,227,1,35.86,0,35.86
910,318,330,2,341.88,0,683.76
911,318,150,3,714.72,0,2144.16
912,319,382,3,129.72,15,330.79
913,319,159,2,660.92,5,1255.75
914,320,209,4,149.6,5,568.48
915,320,351,3,275.84,5,786.14
916,320,354,2,278.24,0,556.48
917,321,385,3,126.65,0,379.95
918,322,121,2,81.94,5,155.69
919,322,89,1,389.26,15,330.87
920,322,17,4,2126.11,5,8079.22
921,323,378,1,354.34,0,354.34
922,323,195,3,133.56,5,380.65
923,324,59,3,3414.13,15,8706.03
924,324,223,1,42.98,10,38.68
925,324,124,3,233.41,0,700.23
926,324,138,2,491.1,0,982.2
927,325,386,3,95.73,0,287.19
928,325,42,3,708.18,0,2124.54
929,325,319,4,1845.44,0,7381.76
930,325,136,4,117.54,0,470.16
931,325,330,4,341.88,10,1230.77
932,326,124,1,233.41,0,233.41
933,326,300,4,1465.35,10,5275.26
934,326,182,4,89.04,15,302.74
935,326,206,4,21.32,5,81.02
936,327,374,2,89.06,5,169.21
937,327,72,3,2009.04,5,5725.76
938,328,91,2,734.04,0,1468.08
939,328,254,1,2006.93,0,2006.93
940,328,218,4,80.41,0,321.64
941,328,105,1,547.43,5,520.06
942,329,213,4,22.15,0,88.6
943,329,135,3,599.55,0,1798.65
944,330,262,2,919.41,0,1838.82
945,330,248,3,421.14,5,1200.25
946,330,12,4,2226.2,5,8459.56
947,330,111,2,664.19,0,1328.38
948,330,194,2,115.78,5,219.98
949,331,400,1,50.02,5,47.52
950,331,362,2,239.29,0,478.58
951,332,49,2,4052.79,5,7700.3
952,332,42,3,708.18,0,2124.54
953,332,279,2,1508.62,0,3017.24
954,332,232,1,116.25,0,116.25
955,332,88,4,360.59,5,1370.24
956,333,83,4,103.53,0,414.12
957,333,70,3,303.03,5,863.64
958,333,55,4,605.77,10,2180.77
959,334,209,4,149.6,0,598.4
960,334,125,1,631.95,0,631.95
961,334,49,4,4052.79,20,12968.93
962,335,250,1,1001.05,0,1001.05
963,335,288,2,2250.58,5,4276.1
964,336,40,2,3282.53,10,5908.55
965,336,219,2,5.08,0,10.16
966,336,253,2,709.13,10,1276.43
967,336,179,2,72.73,0,145.46
968,337,353,2,132.29,0,264.58
969,337,309,2,2208.5,5,4196.15
970,337,29,3,3726.64,0,11179.92
971,338,310,2,226.01,0,452.02
972,338,324,3,82.72,10,223.34
973,339,253,1,709.13,10,638.22
974,339,216,2,7.62,10,13.72
975,339,92,4,63.15,10,227.34
976,340,133,3,84.1,0,252.3
977,340,51,1,3620.54,0,3620.54
978,340,107,2,122.82,10,221.08
979,341,186,4,106.72,0,426.88
980,341,297,3,2090.07,15,5329.68
981,341,276,1,2069.3,5,1965.84
982,342,206,2,21.32,0,42.64
983,342,261,4,1508.17,0,6032.68
984,342,33,4,2400.57,0,9602.28
985,342,35,4,4796.54,5,18226.85
986,343,362,2,239.29,0,478.58
987,344,376,4,194.29,0,777.16
988,344,121,1,81.94,0,81.94
989,345,355,2,428.99,10,772.18
990,345,144,3,579.67,0,1739.01
991,346,214,3,62.78,0,188.34
992,346,141,4,133.17,0,532.68
993,346,5,1,3303.84,15,2808.26
994,347,39,1,3702.31,5,3517.19
995,347,342,3,304.39,0,913.17
996,347,400,3,50.02,0,150.06
997,347,37,2,2308.86,0,4617.72
998,348,119,4,342.1,0,1368.4
999,348,276,3,2069.3,0,6207.9
1000,349,2,2,3611.63,5,6862.1
1001,349,194,2,115.78,0,231.56
1002,349,218,2,80.41,0,160.82
1003,350,314,4,335.86,10,1209.1
1004,350,131,3,184.28,10,497.56
1005,350,375,2,174.47,0,348.94
1006,350,20,2,2159.8,0,4319.6
1007,351,138,3,491.1,0,1473.3
1008,351,105,3,547.43,5,1560.18
1009,351,175,4,124.7,10,448.92
1010,351,12,1,2226.2,0,2226.2
1011,352,235,2,77.88,0,155.76
1012,352,64,3,3533.34,0,10600.02
1013,352,282,4,217.72,0,870.88
1014,353,9,4,944.8,10,3401.28
1015,353,210,1,43.46,15,36.94
1016,353,359,4,35.34,5,134.29
1017,353,55,1,605.77,10,545.19
1018,354,184,3,100.81,0,302.43
1019,354,215,3,62.52,0,187.56
1020,354,222,4,94.73,15,322.08
1021,354,373,1,67.52,0,67.52
1022,355,166,3,101.25,10,273.38
1023,355,389,4,145.31,15,494.05
1024,355,9,2,944.8,0,1889.6
1025,356,229,1,19.76,10,17.78
1026,356,64,3,3533.34,0,10600.02
1027,356,154,2,94.73,5,179.99
1028,357,264,4,2500.39,10,9001.4
1029,357,37,2,2308.86,5,4386.83
1030,357,323,3,401.44,5,1144.1
1031,358,395,1,335.81,15,285.44
1032,359,189,3,88.34,5,251.77
1033,359,76,4,1171.31,0,4685.24
1034,359,363,2,204.09,0,408.18
1035,359,251,4,617.97,0,2471.88
1036,359,236,2,99.78,10,179.6
1037,360,54,1,4013.26,5,3812.6
1038,360,276,2,2069.3,0,4138.6
1039,361,144,4,579.67,15,1970.88
1040,361,183,2,83.45,5,158.56
1041,361,237,2,28.49,0,56.98
1042,362,261,4,1508.17,10,5429.41
1043,363,182,3,89.04,15,227.05
1044,363,98,1,213.77,20,171.02
1045,363,229,2,19.76,0,39.52
1046,363,384,4,403.69,0,1614.76
1047,363,236,4,99.78,0,399.12
1048,364,39,3,3702.31,10,9996.24
1049,365,210,3,43.46,0,130.38
1050,366,176,2,97.05,15,164.98
1051,366,93,2,311.97,15,530.35
1052,367,377,2,230.5,10,414.9
1053,368,42,1,708.18,5,672.77
1054,368,45,3,2776.75,5,7913.74
1055,368,281,4,2755.41,10,9919.48
1056,369,250,4,1001.05,10,3603.78
1057,369,343,4,316.33,0,1265.32
1058,369,1,4,356.81,5,1355.88
1059,369,144,2,579.67,10,1043.41
1060,369,369,1,35.59,10,32.03
1061,370,360,2,403.62,0,807.24
1062,370,120,2,677.88,5,1287.97
1063,371,35,1,4796.54,0,4796.54
1064,371,130,2,586.14,15,996.44
1065,372,233,3,146.92,0,440.76
1066,372,376,4,194.29,0,777.16
1067,372,380,3,87.82,10,237.11
1068,373,183,4,83.45,0,333.8
1069,373,43,4,4643.16,0,18572.64
1070,374,137,3,165.07,5,470.45
1071,374,215,1,62.52,0,62.52
1072,375,268,2,2355.07,20,3768.11
1073,375,156,4,750.17,0,3000.68
1074,375,362,1,239.29,0,239.29
1075,375,347,3,247.2,10,667.44
1076,375,39,2,3702.31,0,7404.62
1077,376,101,1,551.28,10,496.15
1078,377,89,3,389.26,5,1109.39
1079,377,160,2,429.24,20,686.78
1080,377,81,1,653.33,10,588.0
1081,377,53,1,3210.57,0,3210.57
1082,377,353,3,132.29,0,396.87
1083,378,101,3,551.28,0,1653.84
1084,378,28,2,469.04,0,938.08
1085,378,33,3,2400.57,0,7201.71
1086,379,234,4,67.64,0,270.56
1087,379,209,3,149.6,0,448.8
1088,379,380,3,87.82,0,263.46
1089,380,351,1,275.84,0,275.84
1090,380,43,1,4643.16,15,3946.69
1091,380,317,4,2961.86,20,9477.95
1092,381,379,4,404.87,5,1538.51
1093,381,64,4,3533.34,10,12720.02
1094,382,16,2,854.2,5,1622.98
1095,382,271,4,1645.33,5,6252.25
1096,383,339,3,474.36,0,1423.08
1097,383,325,2,290.43,5,551.82
1098,384,131,4,184.28,15,626.55
1099,384,98,2,213.77,5,406.16
1100,385,195,1,133.56,0,133.56
1101,386,7,3,1464.78,15,3735.19
1102,386,215,3,62.52,0,187.56
1103,386,184,4,100.81,5,383.08
1104,387,353,1,132.29,15,112.45
1105,387,133,3,84.1,5,239.68
1106,387,105,3,547.43,0,1642.29
1107,387,19,2,305.44,0,610.88
1108,388,106,4,534.73,5,2031.97
1109,389,247,4,493.95,15,1679.43
1110,389,302,1,1109.67,10,998.7
1111,389,142,1,92.76,0,92.76
1112,390,38,1,4598.2,0,4598.2
1113,390,302,1,1109.67,20,887.74
1114,390,365,2,127.63,0,255.26
1115,391,65,4,3729.05,0,14916.2
1116,391,337,3,184.44,15,470.32
1117,392,270,1,538.59,10,484.73
1118,392,85,1,422.63,5,401.5
1119,393,210,1,43.46,5,41.29
1120,393,328,4,189.98,0,759.92
1121,393,254,2,2006.93,0,4013.86
1122,393,258,3,1824.08,10,4925.02
1123,394,177,3,129.16,5,368.11
1124,394,351,2,275.84,15,468.93
1125,394,364,4,434.88,0,1739.52
1126,395,228,1,109.43,10,98.49
1127,395,166,4,101.25,0,405.0
1128,395,390,3,405.29,0,1215.87
1129,395,62,4,3071.67,0,12286.68
1130,396,26,2,4513.5,0,9027.0
1131,397,144,2,579.67,5,1101.37
1132,397,75,2,3752.18,0,7504.36
1133,398,325,1,290.43,0,290.43
1134,399,383,3,218.22,0,654.66
1135,399,249,4,1824.28,15,6202.55
1136,399,54,3,4013.26,0,12039.78
1137,399,178,2,116.7,15,198.39
1138,400,203,3,41.96,5,119.59
1139,400,357,1,422.12,0,422.12
1140,401,183,3,83.45,10,225.32
1141,402,198,4,66.34,0,265.36
1142,402,94,3,657.14,0,1971.42
1143,403,342,1,304.39,5,289.17
1144,404,79,3,2641.16,0,7923.48
1145,405,400,4,50.02,0,200.08
1146,405,330,4,341.88,0,1367.52
1147,405,173,4,60.92,10,219.31
1148,405,340,1,426.02,0,426.02
1149,405,293,3,673.27,0,2019.81
1150,406,211,2,119.89,10,215.8
1151,406,289,3,407.43,10,1100.06
1152,406,90,1,289.18,0,289.18
1153,407,64,3,3533.34,5,10070.02
1154,408,135,3,599.55,5,1708.72
1155,408,124,4,233.41,0,933.64
1156,408,340,3,426.02,15,1086.35
1157,408,37,4,2308.86,20,7388.35
1158,408,338,3,193.81,0,581.43
1159,409,49,3,4052.79,15,10334.61
1160,409,202,3,49.51,0,148.53
1161,409,274,3,1698.1,0,5094.3
1162,410,186,4,106.72,0,426.88
1163,410,257,2,922.64,10,1660.75
1164,410,51,3,3620.54,5,10318.54
1165,410,335,1,204.23,10,183.81
1166,411,131,4,184.28,5,700.26
1167,412,365,4,127.63,0,510.52
1168,412,111,4,664.19,0,2656.76
1169,412,256,4,2710.24,0,10840.96
1170,412,146,1,454.43,0,454.43
1171,412,191,1,94.43,5,89.71
1172,413,161,2,133.07,0,266.14
1173,413,349,3,411.12,5,1171.69
1174,413,51,2,3620.54,5,6879.03
1175,413,204,4,63.82,0,255.28
1176,413,361,2,299.24,0,598.48
1177,414,233,2,146.92,0,293.84
1178,415,98,4,213.77,15,726.82
1179,415,25,3,3804.34,0,11413.02
1180,415,310,3,226.01,20,542.42
1181,416,267,1,2797.11,5,2657.25
1182,416,12,4,2226.2,5,8459.56
1183,416,101,2,551.28,10,992.3
1184,417,374,3,89.06,10,240.46
1185,417,242,1,1836.24,0,1836.24
1186,418,39,2,3702.31,0,7404.62
1187,418,136,2,117.54,10,211.57
1188,419,194,2,115.78,0,231.56
1189,419,191,3,94.43,0,283.29
1190,419,359,1,35.34,0,35.34
1191,420,30,1,4117.11,5,3911.25
1192,420,106,2,534.73,0,1069.46
1193,421,399,4,214.66,5,815.71
1194,421,144,2,579.67,0,1159.34
1195,421,255,1,835.17,0,835.17
1196,421,42,2,708.18,0,1416.36
1197,421,134,3,448.92,0,1346.76
1198,422,150,1,714.72,20,571.78
1199,422,240,4,11.9,0,47.6
1200,422,248,2,421.14,10,758.05
1201,422,24,4,3924.35,0,15697.4
1202,423,22,4,3959.9,5,15047.62
1203,423,145,3,310.88,0,932.64
1204,424,199,3,115.85,10,312.79
1205,424,153,3,544.99,5,1553.22
1206,425,17,4,2126.11,5,8079.22
1207,425,290,2,1120.71,0,2241.42
1208,425,369,3,35.59,10,96.09
1209,425,364,1,434.88,10,391.39
1210,425,385,4,126.65,5,481.27
1211,426,237,3,28.49,0,85.47
1212,427,90,4,289.18,5,1098.88
1213,427,58,1,4075.24,5,3871.48
1214,428,119,1,342.1,0,342.1
1215,428,388,3,368.69,0,1106.07
1216,428,258,3,1824.08,15,4651.4
1217,428,153,4,544.99,0,2179.96
1218,428,99,3,286.85,0,860.55
1219,429,279,2,1508.62,0,3017.24
1220,429,126,3,261.33,0,783.99
1221,430,174,4,66.26,0,265.04
1222,430,389,4,145.31,0,581.24
1223,431,3,3,2030.86,5,5787.95
1224,431,169,2,55.65,10,100.17
1225,431,48,3,946.65,0,2839.95
1226,431,201,4,85.22,0,340.88
1227,432,144,4,579.67,5,2202.75
1228,432,115,2,453.74,10,816.73
1229,432,159,4,660.92,10,2379.31
1230,432,167,1,135.51,0,135.51
1231,433,171,3,81.61,0,244.83
1232,433,387,1,132.01,0,132.01
1233,433,256,3,2710.24,15,6911.11
1234,433,136,1,117.54,5,111.66
1235,434,248,4,421.14,5,1600.33
1236,434,27,3,1534.37,10,4142.8
1237,435,54,1,4013.26,0,4013.26
1238,436,149,3,657.21,0,1971.63
1239,436,345,4,278.54,0,1114.16
1240,436,381,4,58.67,0,234.68
1241,437,271,1,1645.33,10,1480.8
1242,437,179,4,72.73,10,261.83
1243,437,380,2,87.82,15,149.29
1244,437,214,4,62.78,0,251.12
1245,438,21,4,3723.5,0,14894.0
1246,438,388,2,368.69,0,737.38
1247,438,335,2,204.23,15,347.19
1248,438,106,4,534.73,0,2138.92
1249,439,277,2,2161.38,0,4322.76
1250,439,335,2,204.23,5,388.04
1251,439,86,2,347.95,0,695.9
1252,439,148,2,291.32,0,582.64
1253,440,349,4,411.12,5,1562.26
1254,440,2,2,3611.63,0,7223.26
1255,441,307,1,2099.21,0,2099.21
1256,441,157,3,682.88,0,2048.64
1257,442,272,3,799.43,5,2278.38
1258,442,285,3,2312.88,0,6938.64
1259,442,173,1,60.92,20,48.74
1260,443,228,3,109.43,20,262.63
1261,443,211,3,119.89,0,359.67
1262,444,272,1,799.43,5,759.46
1263,444,327,1,421.35,0,421.35
1264,444,229,2,19.76,0,39.52
1265,444,279,2,1508.62,15,2564.65
1266,444,204,4,63.82,0,255.28
1267,445,242,2,1836.24,15,3121.61
1268,445,290,4,1120.71,0,4482.84
1269,445,269,1,498.1,0,498.1
1270,445,398,2,77.59,10,139.66
1271,445,248,3,421.14,10,1137.08
1272,446,390,1,405.29,0,405.29
1273,446,94,1,657.14,0,657.14
1274,447,371,4,39.39,0,157.56
1275,448,164,1,144.94,0,144.94
1276,448,333,4,169.84,5,645.39
1277,448,379,4,404.87,0,1619.48
1278,448,10,2,4746.8,10,8544.24
1279,449,7,3,1464.78,5,4174.62
1280,449,294,4,1505.92,0,6023.68
1281,450,26,4,4513.5,20,14443.2
1282,450,46,2,3985.37,0,7970.74
1283,450,133,4,84.1,0,336.4
1284,450,172,3,63.88,10,172.48
1285,451,312,1,2081.83,5,1977.74
1286,451,248,3,421.14,0,1263.42
1287,451,343,2,316.33,0,632.66
1288,451,68,2,3792.5,5,7205.75
1289,452,300,1,1465.35,0,1465.35
1290,452,175,3,124.7,15,317.98
1291,452,259,1,1032.67,0,1032.67
1292,452,83,2,103.53,10,186.35
1293,453,94,4,657.14,10,2365.7
1294,453,154,4,94.73,0,378.92
1295,453,288,2,2250.58,0,4501.16
1296,454,246,3,958.58,0,2875.74
1297,454,88,3,360.59,0,1081.77
1298,454,385,3,126.65,15,322.96
1299,454,133,4,84.1,5,319.58
1300,455,315,1,2247.54,10,2022.79
1301,455,293,2,673.27,0,1346.54
1302,456,151,4,751.49,20,2404.77
1303,456,242,1,1836.24,10,1652.62
1304,457,196,2,69.53,0,139.06
1305,457,356,2,301.72,15,512.92
1306,457,399,2,214.66,0,429.32
1307,457,71,2,892.84,0,1785.68
1308,458,95,1,540.59,0,540.59
1309,458,94,3,657.14,0,1971.42
1310,458,203,1,41.96,15,35.67
1311,458,160,1,429.24,5,407.78
1312,459,316,4,2442.49,15,8304.47
1313,459,214,4,62.78,10,226.01
1314,459,351,1,275.84,20,220.67
1315,460,167,2,135.51,0,271.02
1316,460,6,1,4468.49,5,4245.07
1317,460,22,1,3959.9,0,3959.9
1318,460,369,4,35.59,0,142.36
1319,461,91,1,734.04,0,734.04
1320,461,329,4,69.94,5,265.77
1321,461,128,1,593.17,10,533.85
1322,462,10,2,4746.8,10,8544.24
1323,462,142,3,92.76,0,278.28
1324,462,164,4,144.94,5,550.77
1325,462,109,2,82.71,0,165.42
1326,462,379,2,404.87,0,809.74
1327,463,93,2,311.97,0,623.94
1328,464,29,2,3726.64,0,7453.28
1329,464,124,3,233.41,15,595.2
1330,465,256,1,2710.24,0,2710.24
1331,465,28,2,469.04,15,797.37
1332,465,301,3,2451.29,15,6250.79
1333,465,137,4,165.07,0,660.28
1334,465,325,1,290.43,5,275.91
1335,466,165,1,146.11,15,124.19
1336,466,120,1,677.88,5,643.99
1337,467,374,3,89.06,5,253.82
1338,467,353,3,132.29,15,337.34
1339,468,171,4,81.61,15,277.47
1340,469,210,4,43.46,0,173.84
1341,469,126,4,261.33,0,1045.32
1342,469,9,1,944.8,5,897.56
1343,470,149,2,657.21,0,1314.42
1344,471,305,3,617.15,0,1851.45
1345,471,229,2,19.76,5,37.54
1346,471,236,4,99.78,0,399.12
1347,471,40,1,3282.53,10,2954.28
1348,472,263,1,717.03,5,681.18
1349,472,269,2,498.1,0,996.2
1350,472,257,4,922.64,5,3506.03
1351,472,286,4,1121.34,15,3812.56
1352,473,322,4,316.51,0,1266.04
1353,473,19,4,305.44,10,1099.58
1354,473,339,2,474.36,0,948.72
1355,474,366,2,325.16,10,585.29
1356,474,250,1,1001.05,5,951.0
1357,475,114,4,433.52,20,1387.26
1358,475,26,3,4513.5,0,13540.5
1359,475,394,3,241.67,0,725.01
1360,475,205,3,121.4,5,345.99
1361,475,310,2,226.01,0,452.02
1362,476,52,3,4746.34,0,14239.02
1363,476,44,3,1926.85,5,5491.52
1364,476,218,3,80.41,10,217.11
1365,476,156,2,750.17,20,1200.27
1366,477,271,3,1645.33,10,4442.39
1367,477,178,2,116.7,0,233.4
1368,477,220,4,131.87,10,474.73
1369,478,56,4,2748.4,5,10443.92
1370,478,191,1,94.43,15,80.27
1371,478,145,2,310.88,0,621.76
1372,478,281,1,2755.41,0,2755.41
1373,479,301,4,2451.29,5,9314.9
1374,479,282,2,217.72,5,413.67
1375,479,107,4,122.82,0,491.28
1376,479,291,4,2432.87,0,9731.48
1377,479,254,2,2006.93,0,4013.86
1378,480,15,1,3193.32,5,3033.65
1379,481,139,4,481.53,0,1926.12
1380,481,212,4,132.0,5,501.6
1381,481,387,3,132.01,0,396.03
1382,482,20,2,2159.8,15,3671.66
1383,482,67,3,882.1,0,2646.3
1384,483,265,2,89.71,10,161.48
1385,484,270,3,538.59,0,1615.77
1386,484,284,1,977.19,5,928.33
1387,484,151,4,751.49,10,2705.36
1388,484,395,4,335.81,0,1343.24
1389,485,133,2,84.1,0,168.2
1390,485,356,4,301.72,0,1206.88
1391,486,17,4,2126.11,5,8079.22
1392,486,357,1,422.12,15,358.8
1393,486,79,1,2641.16,5,2509.1
1394,486,195,2,133.56,5,253.76
1395,486,348,4,278.69,0,1114.76
1396,487,291,2,2432.87,10,4379.17
1397,487,382,4,129.72,20,415.1
1398,487,64,2,3533.34,15,6006.68
1399,487,53,4,3210.57,0,12842.28
1400,487,298,2,1601.8,0,3203.6
1401,488,5,2,3303.84,0,6607.68
1402,488,176,1,97.05,0,97.05
1403,488,44,1,1926.85,0,1926.85
1404,489,294,3,1505.92,10,4065.98
1405,490,140,2,538.77,0,1077.54
1406,490,162,4,30.67,5,116.55
1407,490,243,1,1493.13,0,1493.13
1408,490,65,3,3729.05,0,11187.15
1409,491,310,2,226.01,0,452.02
1410,492,115,2,453.74,0,907.48
1411,493,14,4,1155.06,5,4389.23
1412,494,267,3,2797.11,15,7132.63
1413,494,205,4,121.4,10,437.04
1414,494,238,3,9.53,5,27.16
1415,495,228,4,109.43,15,372.06
1416,496,55,4,605.77,10,2180.77
1417,496,294,1,1505.92,0,1505.92
1418,496,361,1,299.24,0,299.24
1419,496,389,1,145.31,0,145.31
1420,497,374,2,89.06,0,178.12
1421,497,209,1,149.6,0,149.6
1422,497,360,1,403.62,10,363.26
1423,497,176,2,97.05,0,194.1
1424,497,192,1,54.8,15,46.58
1425,498,121,3,81.94,10,221.24
1426,498,54,2,4013.26,0,8026.52
1427,498,233,4,146.92,10,528.91
1428,498,111,2,664.19,15,1129.12
1429,499,284,3,977.19,10,2638.41
1430,499,233,2,146.92,0,293.84
1431,499,340,2,426.02,10,766.84
1432,499,48,4,946.65,15,3218.61
1433,500,237,1,28.49,15,24.22
1434,500,312,1,2081.83,0,2081.83
1435,500,65,3,3729.05,0,11187.15
1436,501,53,3,3210.57,5,9150.12
1437,502,371,4,39.39,0,157.56
1438,503,28,1,469.04,10,422.14
1439,503,4,1,934.36,5,887.64
1440,503,25,1,3804.34,0,3804.34
1441,503,342,3,304.39,0,913.17
1442,504,45,1,2776.75,0,2776.75
1443,504,119,2,342.1,5,649.99
1444,505,32,3,424.0,5,1208.4
1445,506,71,2,892.84,15,1517.83
1446,506,65,1,3729.05,0,3729.05
1447,506,37,1,2308.86,5,2193.42
1448,506,396,4,142.52,10,513.07
1449,506,272,1,799.43,0,799.43
1450,507,123,1,381.68,0,381.68
1451,507,217,4,44.23,0,176.92
1452,507,260,1,1640.38,10,1476.34
1453,507,97,2,103.5,0,207.0
1454,507,163,1,40.94,10,36.85
1455,508,195,2,133.56,0,267.12
1456,508,309,3,2208.5,5,6294.22
1457,509,161,4,133.07,10,479.05
1458,509,95,3,540.59,0,1621.77
1459,510,39,3,3702.31,10,9996.24
